transaction_id,item_id,item_name
2773845,19057,Organic Large Extra Fancy Fuji Apple
2466125,35034,Peppermint Sugar Free Gum
2097610,24852,Banana
2550070,23150,Vegetable Classics 99% Fat Free Lentil Soup
2108360,5134,Organic Thompson Seedless Raisins
1182152,228,Organic Soups Lentil
1009136,49683,Cucumber Kirby
3213409,39984,Organic Dill
532423,14084,Organic Unsweetened Vanilla Almond Milk
597828,46286,Original Fresh Wet Cleansing Towelettes
1830137,481,Black Peppercorns
3142414,10132,Organic American Cheese Singles
341715,27362,Frozen Organic Dark Sweet Cherries
1549140,32852,Diced Yellow Onion
2990360,30898,Power Snack Cacao Goji Superfood
776322,40348,Large Burrito Flour Tortillas
2573443,25146,Original Orange Juice
524344,9647,Beef Flavor Top Ramen
1691008,39409,"Ginger Root Beer, Naturally Flavored Zero Calorie Soda, Caffeine Free"
1456931,32700,Original Whipped Cream
1372074,27741,Organic Extra Firm Cubed Tofu
881785,18945,Zinger Tangerine Orange Caffeine Free Herbal Tea
1142698,19604,Medium Scarlet Raspberries
3411299,20063,"Hazelnuts in Milk Chocolate, 33% Cocoa"
830924,1700,White Cheddar Popcorn
1642977,33754,Total 2% with Strawberry Lowfat Greek Strained Yogurt
1354526,49235,Organic Half & Half
1137804,37515,Olive Bruschetta
1853936,18767,Greek Toasted Coconut Vanilla Non Fat Yogurt
790687,21616,Organic Baby Arugula
403943,28849,No Salt Added Black Beans
1702793,28430,WetJet Febreze Lavender Vanilla & Comfort Scent Liquid Cleaner Refill
3333557,9124,Broccoli & Cheddar Bake Meal Bowl
519115,8309,Nonfat Icelandic Style Strawberry Yogurt
2906758,11740,Boneless Skinless Thighs
220598,47626,Large Lemon
1877643,37047,Turbinado Cane Sugar Packets
3405203,29193,Snak-Saks Crackers
1643614,39581,French Vanilla Creamer
2067648,13885,Caramel Cookie Crunch Gelato
2708565,26209,Limes
396381,25340,Large Yellow Flesh Nectarine
2377306,1203,Crunchy Organic Dark Roasted Peanut Butter
2572665,49235,Organic Half & Half
1937978,36865,Non Fat Raspberry Yogurt
2988237,28572,Premium Ice Cubes
887699,29398,Organic Seedless Watermelon
2360100,2964,100% Whole Soy Organic Gluten Free Tamari Soy Sauce
1555197,28439,Grape Fruit Ice Bars
1550968,34668,Organic Large Grade AA Omega-3 Eggs
2281543,40706,Organic Grape Tomatoes
451511,23803,Jalapeno Pepper
566242,23765,Organic Smoked Turkey Breast
1645614,13829,Mild Salsa
1938585,15404,Fresh Sliced Mozzarella
862252,21616,Organic Baby Arugula
3137921,11865,Light & Lean Spaghetti Italiano with Meatless Meatballs
697604,27336,Organic Rainbow Carrots
3292715,19508,Corn Tortillas
2853747,36695,Organic Hothouse Cucumbers
414628,35287,Basil & Herb Pearled Couscous
3400618,8174,Organic Navel Orange
3399483,30885,Acidophilus Yogurt
1779996,25890,Boneless Skinless Chicken Breasts
820148,10314,Organic Breakfast Blend Whole Bean Coffee
1634244,42551,Fettuccine Alfredo
340221,25087,No Boil Lasagna
3003098,37119,Uncured Pepperoni
2909457,31964,Passionfruit Sparkling Water
291057,47380,New York Style Nova Lox
1084357,47144,Unsweetened Original Almond Breeze Almond Milk
301411,4451,Organic Skim Milk with DHA Omega-3
3131717,9076,Blueberries
2739598,8242,Whole Grain White Hot Dog Buns
2284800,16198,Natural Uncured Turkey Hot Dog
487454,5652,Organic Red Potatoes
358359,34745,Organic Stage 3 Pear Carrot Apricot Baby Food
2596050,33041,Medium Cheddar Natural Cheese
2369722,20598,Thousand Island Salad Snax
359269,27104,Fresh Cauliflower
2185139,46149,Zero Calorie Cola
3124404,2481,Natural Deli Style Sliced Swiss Cheese
1979973,22211,Free & Clean Unscented Hand Soap
2128194,4452,Fearless Uncured Beef Franks
920341,21938,Green Bell Pepper
2418749,27730,Almond Breeze Original Almond Milk
2455539,39581,French Vanilla Creamer
1339423,39721,Organic Grapefruit Juice
2189505,16464,Sweet & Salty Nut Almond Granola Bars
121495,45053,Harvest Squash Turkey Country Dinner For Children 6 Months & Up
1891639,45544,Organic Plain Nonfat Greek Yogurt
843090,5876,Organic Lemon
2243445,23165,Organic Leek
2278961,19508,Corn Tortillas
1795418,4462,Pink Lady Apple Kombucha
274993,17794,Carrots
2316583,31883,Vegetable Lasagna
788760,39126,Berry 100% Juice
2852814,12606,100% Natural Spring Water
3257740,432,Vanilla Almond Breeze Almond Milk
277713,18286,"Ramen, Vegan, Miso"
301916,25761,Lemon Creme Cookies
1869043,24107,Organic Whole Grain
2718056,19612,Organic Light in Sodium Low-Fat Minestrone Soup
3299285,1529,"Parsley, Italian (Flat), New England Grown"
881072,43352,Raspberries
1943450,44098,Appley Ever After Organic Juice Drink
2325675,22032,Breaded Onion Rings
3136872,1559,Cherry Pomegranate Greek Yogurt
1862507,27179,Rising Crust Pepperoni Pizza
1376089,22142,100% Pure Pumpkin
1307342,42980,Gluten Free Parmesan & Garlic Bagel Chips
1985284,13249,Skim Milk
2812572,24024,1% Lowfat Milk
1174963,31635,Vanilla Almond Milk Yogurt
3094534,15720,Premium Beer
1231968,23,Organic Turkey Burgers
76958,37257,Organic Sweetened Cranberries
2614489,49476,Organic Maple Syrup
3346368,11270,Dried Apples
1195966,19816,Sonoma Traditional Flour Tortillas 10 Count
258688,17650,8 1/2 Inch Plates - 95 CT
2619792,5337,Monterey Jack Cheese
2273048,44910,Organic Spring Mix Salad
2311581,34358,Garlic
3290248,22935,Organic Yellow Onion
2890361,35883,Solid White Albacore Tuna In Spring Water
2245968,33071,Sashimi Combo
1558911,6638,Organic Brown Rice Crisps Cereal
2626199,42445,Organic Plain Whole Milk Yogurt
2639657,14129,Organic Chicken Bone Broth
161682,44799,Fresh CA Grown Eggs
1785381,32700,Original Whipped Cream
409589,4210,Whole Milk
3119654,26201,Chicken Taquitos
2831565,27966,Organic Raspberries
671738,35652,Prosciutto Di Parma
224438,22504,Organic Mountain Forest Amber Honey
215499,32433,Green Peas
3162449,43643,Organic Strawana Probugs Kefir
3159202,4799,Shredded Parmesan
875412,15552,Roasted Brussel Sprouts
3368875,1063,Extra Dark Chocolate Baking Chips
700716,9075,Zero Rise Orange
1631743,46049,Salt & Pepper Krinkle Chips
18290,44632,Sparkling Water Grapefruit
2620212,26604,Organic Blackberries
3187302,38693,Meyer Lemon
1024898,39040,Organic Sliced Crimini Mushrooms
522535,16174,Original Vegenaise Dressing & Sandwich Spread
1266122,45603,Trilogy Kombucha Drink
2722553,8571,Baby Cucumbers
2809080,18434,Organic Whole Crimini Mushrooms
2630795,27845,Organic Whole Milk
2903524,2855,Organic Good Seed Bread
1750667,39812,Organic Thyme
1716781,8277,Apple Honeycrisp Organic
1520808,21571,Plain Cultured Soy
1088863,31426,Classic Poultry & Beef Feast Variety Cat Food
309383,24852,Banana
1018310,14493,Whole Wheat Eggo Waffles
1897457,29615,"Bread, Country Buttermilk"
2779659,8277,Apple Honeycrisp Organic
2572727,22474,Cheddar Bunnies Snack Crackers
2304259,31481,Sleepytime Extra Herbal Tea Bags
1578391,5912,Organic Tarragon
3084881,8467,Cinnamon Raisin Bread
3240045,19660,Spring Water
2662514,8575,Unprocessed American Singles Colby-Style Cheese
2614470,26209,Limes
2481379,8866,Organic White Chocolate Peanut Butter Cups
2367338,29487,Roma Tomato
1298769,27086,Half & Half
1199002,25225,Rich Dark Chocolate
2516353,9076,Blueberries
1077753,26209,Limes
2607498,25588,Seedless Small Watermelon
1771677,16797,Strawberries
442011,20955,Cereal
190666,11381,"Broccoli, Carrots, Cauliflower, & Cheese Sauce"
713210,5126,Smoothing Coconut Body Wash
13796,27086,Half & Half
1468903,7533,Low-Fat Strawberry Banana on the Bottom Greek Yogurt
470405,27933,Extra Virgin Imported Robust Olive Oil
1192313,37917,Orange Peach Mango
468786,13874,Organic Pumpkin
529088,13646,Lemon Hummus
404588,31927,Four Cheese Pasta Sauce
3253007,32579,Organic Promise Autumn Wheat Cereal
562997,22035,Organic Whole String Cheese
2646779,26364,"Kefir Cultured Milk Smoothie, Whole Milk, Sublime Slime Lime"
3103491,13852,Organic Broccoli Crown
3074407,3177,Thick Spaghetti Pasta
2538399,5876,Organic Lemon
2637326,44422,Organic Old Fashioned Rolled Oats
410804,21137,Organic Strawberries
463689,8518,Organic Red Onion
1334903,45371,Soft Taco Size Flour Tortillas 10 Count
1126648,16965,Chocolate Ice Cream
3212403,3638,Organic Original Panko
2413512,34358,Garlic
931342,47209,Organic Hass Avocado
868381,19578,Ultra Comfort Care Clean Ripple Bath Tissue
2092353,5912,Organic Tarragon
148803,10182,Grand Reserve Balsamic Vinegar
1698099,35535,Organic Red Chard Greens
1544358,35547,Organic Baby Kale
372662,6508,Oh My Yog! Madagascar Vanilla Trilayer Yogyurt
2281270,41658,Authentic French Brioche Hamburger Buns
1303740,18079,"Veggie Burger, Quarter Pound"
1553995,48933,Free and Gentle Liquid Laundry Detergent
780134,44765,Colby Cheese Sticks
2534442,48205,Spinach
2622995,28199,"Clementines, Bag"
1662213,35168,Ezekiel 4:9 Sprouted Grain Tortillas
2466649,30949,Organic YoKids Smoothie Strawberry Banana Lowfat Yogurt
740389,39577,Organic Garlic Dill Pickle Kraut
393708,26848,Swiss Cheese Block
1986173,39032,Hearts Of Romaine
2709041,16759,Organic Carrot Bunch
485175,34308,Unbleached All Purpose Flour
1321532,3957,100% Raw Coconut Water
580894,18523,Total 2% All Natural Greek Strained Yogurt with Honey
488454,23537,Light Brown Sugar
902634,31651,Extra Fancy Unsalted Mixed Nuts
3000052,32414,Raspberry 1000 Mg Vitamin C Flavored Fizzy Drink Mix
315607,4137,Whole Grain Oat Cereal
2595446,35851,Organic Greek Lowfat Yogurt With Cherries
1432352,24184,Red Peppers
1393274,37388,Cream Top Blueberry Yogurt
2566196,4367,Garlic & Fine Herbs Gournay Cheese
2162235,26604,Organic Blackberries
1620822,21295,Organic Spaghetti Squash
1869473,14477,Organic Spaghetti
1710607,38200,Apple Juice
1899550,25949,Cream Top Smooth & Creamy Maple Yogurt
701484,32000,Italian Style Meatballs
1549460,42443,Whole Milk With Vitamin D
788205,26373,Vitamin D Added Evaporated Milk
3019376,16363,Gluten Free Breaded Chicken Breast Tenders
246208,42701,Organic Sour Cream
400206,27086,Half & Half
438450,21709,Sparkling Lemon Water
2408701,2295,Yellow Bell Pepper
507668,1244,Organic Orange Bell Pepper
603549,33198,Sparkling Natural Mineral Water
3407159,12341,Hass Avocados
2791508,6187,Raisin Bran Cereal
611944,48946,Earl Grey Tea
1218726,16768,100% Lactose Free Reduced Fat Calcium Enriched Milk
26192,20119,Sparkling Water Berry
3175560,22164,"Cherries & Almonds in Dark Chocolate, 55% Cocoa"
1177431,21292,Rainbow Bell Peppers
3299,44359,Organic Small Bunch Celery
3228795,42244,Total 2% All Natural Low Fat 2% Milkfat Greek Strained Yogurt
152938,27344,Uncured Genoa Salami
3302340,23102,Organic 1% Milk
1571951,18599,Garlic Couscous
557226,19871,Fruit Roll Ups Variety Fruit Flavored Snacks
1821663,40261,Extra Crunchy Peanut Butter
3398638,39814,Hawaiian Style Teriyaki Chicken Bowl
2813084,47766,Organic Avocado
541674,32577,"Cherry Peppers, Sweet"
1107987,23909,2% Reduced Fat Milk
2361946,42828,Whipped Cream Cheese
341981,24097,Rotini Pasta
1980033,23594,Medium Salsa
719504,12276,Chocolate Chip Cookie Dough Ice Cream
1183508,36695,Organic Hothouse Cucumbers
439585,44475,Honey Bunches of Oats Honey Roasted with Almonds Cereal
3169825,9934,Organic Australian Style Vanilla Lowfat Yogurt
1926162,22935,Organic Yellow Onion
2903547,23423,Original Hawaiian Sweet Rolls
3278558,47114,Classic Green Tea
895847,37388,Cream Top Blueberry Yogurt
125483,21903,Organic Baby Spinach
2647401,27966,Organic Raspberries
3349742,6998,Milk Chocolate Candy Bar
925559,24852,Banana
734033,459,Honey Vanilla Greek Yogurt
2700033,16083,Organic Large Brown Eggs
52398,11390,Bathroom Tissue Rolls
3094228,22025,YoBaby Blueberry Apple Yogurt
2097857,43252,Italian Style Chicken Meatballs with Mozarella Cheese
2989781,42701,Organic Sour Cream
1225221,17122,Honeycrisp Apples
1134178,13822,Super Soft Flour Tortillas
2992691,35469,Enchilada Black Bean Vegetable
449707,42500,Orange & Lemon Flavor Variety Pack Sparkling Fruit Beverage
2965999,18176,Organic Strawberry Yogurt & Fruit Snack
1918026,49683,Cucumber Kirby
1627341,33402,Core Original Grain Free Dry Dog Food
343309,47626,Large Lemon
34301,30827,Seedless Cucumbers
112173,34126,Organic Italian Parsley Bunch
3252391,40283,Beef Tamales In Chili Sauce
1758781,27910,Chicken Burrito Bowl
2962772,27966,Organic Raspberries
1521075,26307,Aged Red Wine Vinegar
3296740,14947,Pure Sparkling Water
1253953,47734,Organic Green Cabbage
229296,25043,Instant Oatmeal Variety Pack
2912377,44375,Canned Aranciata Orange
2526548,32455,Whole Grain Cheddar Baked Snack Crackers
2121775,3957,100% Raw Coconut Water
888081,12820,Organic Fruit Yogurt Smoothie Mixed Berry
3075188,36340,Organic Root Vegetables & Apples with Beef Stage 3 Baby Food
91049,5794,House Blend Deep Roast Ground Coffee
415651,37687,Organic Spring Mix
1584213,17304,Powdered Peanut Butter
208180,37317,Wonderful 100% Pomegranate Juice
285197,30391,Organic Cucumber
1301655,21240,Orange Sports Drink
1995062,46979,Asparagus
2798021,43123,Unsweetened Whole Blueberries
340191,4799,Shredded Parmesan
2308134,24852,Banana
1883836,29307,Baby Arugula
543606,34873,Pickled Jalapeno Slices
569552,47209,Organic Hass Avocado
1753790,21938,Green Bell Pepper
551985,455,Ibuprofen Liquid Gels
2210598,33651,Harvest Cheddar Multigrain Chips
637876,28465,Icelandic Style Skyr Blueberry Non-fat Yogurt
2065474,5025,Green Onions
1874489,42768,Organic Garbanzo Beans
714854,45747,Curate Melon Pomelo Sparking Water
3083921,8277,Apple Honeycrisp Organic
1821920,21137,Organic Strawberries
3115685,41596,Frozen Blueberries
1626735,31766,Cheese Pizza Snacks
426237,46802,Pineapple Chunks
701162,881,Heavy Duty Scrub Sponges
1322832,27336,Organic Rainbow Carrots
2618475,36315,Low Fat Split Pea Soup
2723355,25890,Boneless Skinless Chicken Breasts
3069005,12341,Hass Avocados
2171196,42577,"Grilled white meat chicken in an apple reduction with cranberries, French cut green beans & carrots and whole wheat orzo pasta. Apple Cranberry Chicken"
2687987,44245,Honey Maid Graham Crackers
459662,27156,Organic Black Beans
3164553,38768,Sweet Kale Salad Mix
2322155,39408,Gala Apples
615846,48230,Soft Taco Size White Flour Tortillas
1408555,8033,Sweet Matcha Japanese Green Tea
1578177,33457,Chicken Breast Nuggets
1977378,5194,Organic Bunny Fruit Snacks Berry Patch
3221790,25753,Organic Homestyle Waffles
2456520,43183,Deli Fresh Shaved Smoked Turkey Breast
3350471,18963,Apple Cider Vinegar
1089416,40218,Chocolate Chocolate Chip Muffins
3248214,38419,Parsnip
1218107,4605,Yellow Onions
1195739,27335,Earl Grey Black Tea
1064054,23696,Aloe Vera Pomegranate + Cranberry Juice
377526,37728,Dips Original Ranch Mix
218408,27288,Chocolate Chip Cookie Dough
438883,33279,Low Sodium Bacon
768080,30529,Stage 2 Pear Pumpkin Baby Food
1512194,48450,Organic Brown Rice Pasta Spirals
1884232,13176,Bag of Organic Bananas
18007,47209,Organic Hass Avocado
1368300,7781,Organic Sticks Low Moisture Part Skim Mozzarella String Cheese
1797247,8424,Broccoli Crown
555472,18918,Organic Chopped Spinach
464323,31557,White Nectarine
2340076,35727,Whips! Key Lime Pie Flavored Lowfat Yogurt Mousse
2435926,19660,Spring Water
3204694,46175,Half Baked® Ice Cream
435308,41610,Arborio White Rice
3389808,13286,Dairy Pure Fat Free Milk
2771403,11759,Organic Simply Naked Pita Chips
1870756,22298,Yo Baby Organic Whole Milk Banana Mango Yogurt
1901347,11182,Baby Spinach
1850699,27344,Uncured Genoa Salami
2000461,41787,Bartlett Pears
302898,48109,"Tortilla Chips, Clasico, Jalapeno Lime"
2840702,12820,Organic Fruit Yogurt Smoothie Mixed Berry
2196237,4595,Italian Dry Salame
766746,13877,Smoked Salmon
669500,36510,Lightly Breaded Turk'y Cutlets
588499,4461,Organic Raw Unfiltered Apple Cider Vinegar
156092,15937,Shallot
3125392,5450,Small Hass Avocado
2206288,42768,Organic Garbanzo Beans
2882595,10819,Original Craisins
2020169,44904,Garlic Salt
1573376,30850,French Roast Ground Coffee
1549142,46755,Dark Chocolate with 88% Cocoa
1621766,47766,Organic Avocado
2829046,35140,Organic Whole Cashews
562754,15290,Orange Bell Pepper
311164,13269,Oh My Yog! Pacific Coast Strawberry Trilayer Yogurt
1688559,43352,Raspberries
999599,30024,Cage Free Grade AA Large White Eggs
1395715,47626,Large Lemon
1059784,41970,Vanilla Milk Chocolate Ice Cream Bars
808379,7485,Garlic Hummus
864123,46049,Salt & Pepper Krinkle Chips
3194076,48857,Authentic French Brioche
2448099,19660,Spring Water
1772484,25804,Original Soy Milk
2929741,5491,Stage 1 Apples Sweet Potatoes Pumpkin & Blueberries Organic Pureed Baby Food
159552,12434,Folic Acid 800 Mcg
171326,47209,Organic Hass Avocado
1209889,19677,Original Pure Creamy Almond Milk
2488742,47866,Jalapeno Potato Chips
64161,19638,Simply Jif Creamy Peanut Butter
2653109,46820,Vanilla Pure Almond Milk
2472284,47252,Purple Sweet Potato (Yam)
2350281,7751,Tomato Ketchup
2857669,4605,Yellow Onions
2547615,22142,100% Pure Pumpkin
2337358,37792,Original Baked Cheese Puffs
2624725,39928,Organic Kiwi
2546451,44925,Natural Provolone Cheese Slices
2381388,26209,Limes
3277456,21333,Original Whipped Cream Cheese
327351,24852,Banana
3197926,49235,Organic Half & Half
1695511,12745,"Yogurt, Lowfat, Strawberry"
434479,49235,Organic Half & Half
1957905,33407,Ripe Large Pitted Olives
628134,38293,Ground Turkey Breast
2578094,36086,Philadelphia Original Cream Cheese
1530299,21137,Organic Strawberries
2177511,22965,0 Calorie Strawberry Dragonfruit Water Beverage
1861255,22790,French Onion Soup
82533,2855,Organic Good Seed Bread
3072796,25705,Butterhead Lettuce
2778598,22504,Organic Mountain Forest Amber Honey
429529,41844,Honey Nut Cheerios
2306097,24852,Banana
3244314,37158,Chicken & Maple Breakfast Sausage
105545,5373,Organic No Salt Added Diced Tomatoes
1101410,14371,Organic Nonfat Milk
2262804,39581,French Vanilla Creamer
643527,44334,Organic Jumbo Grade A Eggs
1801463,47866,Jalapeno Potato Chips
220444,36011,Organic Fat Free Milk
2222354,25659,Organic Coconut Milk
3162025,23685,Mo' Beta Fruit Smoothie Blend
2872656,21137,Organic Strawberries
1330755,28647,Nacho Cheese Tortilla Chips
982144,32244,SARA LEE     14OZ ENGLISH MUFFINS
892466,27007,Fruit & Cream Variety Pack Instant Oatmeal
3067559,29987,Shredded Mozzarella
1438191,26350,Oatmeal Snackimals Cookies
2272216,22556,All Natural Apricot Sparkling Water
782649,8859,Natural Spring Water
1033950,47626,Large Lemon
1569946,45066,Honeycrisp Apple
510578,41165,Cheese Puffs
1804645,5373,Organic No Salt Added Diced Tomatoes
3005589,25,Salted Caramel Lean Protein & Fiber Bar
491481,9387,Granny Smith Apples
444176,121,Sharp Cheddar
1093020,36953,Free & Clear Automatic Dishwasher Detergent
333715,11331,Deluxe Mixed Nuts
1193095,14992,Green Beans
1577504,28373,Original Rotisserie Chicken
3159111,11576,Corn Chips
214996,22281,Chicken Noodle Soup
1100250,5146,Gold Rum
468723,21709,Sparkling Lemon Water
2565225,35847,Mini Spaghetti Ring & Meatballs Bowl
2872609,12341,Hass Avocados
1553666,27966,Organic Raspberries
